ïcountyfips,locationname,tract_id,measure,heart_disease,diabetes,cancer,smoke,self_health,binge_drink,phy_act,sleep,chol_screen,insur_rate,broadband_perc,hpsatract,countyfips,hpsacounty,zip,ozone,pm25,dieselpm,pesticides,toxrelease,cleanupsites,groundwaterthreats,hazwaste,impwaterbodies,solidwaste,pollutionburden,pollutionburdenscore,drinkingwatern,trafficn,leadn,asthman,lowbirthweightn,cardiovasculardiseasen,educationn,linguisticisolationn,povertyn,unemploymentn,housingburdenn,californiacounty,totalpopulation,children10years_n,pop1064years_n,elderly64years_n,hispanic_n,white_n,africanamerican_n,nativeamerican_n,asianamerican_n,othermultiple_n
6001,6001405600,6001405600,Coronary heart disease among adults aged >=18 years,3.9000001,9.6000004,4.5,12.3,16.6,14.4,21.4,35.700001,86.5,90.476189,88.976944,0,6001,0,94610,.028999999,9.4091997,.28299999,0,470.47366,0,6.25,.16,11,0,37.060001,4.5300002,110.41,1720.8062,60.290001,48.27,7.5599999,6.4699998,14.9,6.5999999,29.799999,7,17.200001,Alameda ,3269,7.46,82.559998,9.9700003,24.23,26.49,17.99,2.23,22.24,6.8200002
6001,6001405700,6001405700,Coronary heart disease among adults aged >=18 years,4.5999999,11.4,4.3000002,15.4,21.799999,14.1,26.200001,39.099998,85.199997,91.112457,91.972786,0,6001,0,94606,.028999999,9.4091997,.29300001,0,460.24768,0,10.25,.16,11,0,38.639999,4.7199998,110.41,1243.0383,77.349998,55.68,6.3000002,6.4099998,28.9,8.5,41.400002,8.6999998,25.799999,Alameda ,3531,6.8000002,84.620003,8.5799999,13.65,14.39,21.16,.47999999,46.02,4.3000002
6001,6001405800,6001405800,Coronary heart disease among adults aged >=18 years,5.5,13.8,4.0999999,17.799999,26.799999,11.5,32.099998,40.400002,83.300003,83.871788,87.801086,0,6001,0,94606,.028999999,9.4091997,.14300001,0,450.85101,0,8.1499996,.15000001,11,0,30.65,3.74,110.41,106.52918,84.370003,89.849998,6.8200002,9.3599997,32.400002,18.700001,50.900002,6.5999999,31,Alameda ,4370,11.33,77.459999,11.21,17.049999,15.01,21.6,1.3,43.380001,1.65
6001,6001405901,6001405901,Coronary heart disease among adults aged >=18 years,5.4000001,13.4,3.8,18.200001,29.1,13,33.5,40.799999,80.699997,92.852051,78.77095,0,6001,0,94606,.028999999,9.4786377,.36000001,0,437.48599,11.8,56.599998,.12,15,0,42.560001,5.1999998,110.41,363.89569,93.169998,97.639999,5.0100002,10.13,41,35.5,54.200001,7.6999998,34.700001,Alameda ,4426,15.02,75.980003,8.9899998,41.299999,3.6800001,14.19,1.0599999,37.400002,2.3699999
6001,6001405902,6001405902,Coronary heart disease among adults aged >=18 years,5.4000001,13.2,4.1999998,16.700001,25.799999,12,31.1,39.5,82.800003,91.346153,79.263161,0,6001,0,94606,.028999999,9.4786377,.38100001,0,446.51266,6.1500001,39.549999,.185,14,0,41.259998,5.04,110.41,324.21094,87.93,99.290001,6.5500002,10.29,40.299999,25.4,46.299999,11.3,29.799999,Alameda ,2942,10.27,76.440002,13.29,25.120001,8.7700005,11.96,.47999999,49.389999,4.2800002
6001,6001406000,6001406000,Coronary heart disease among adults aged >=18 years,6,13.8,4.8000002,16.4,25,12.7,29.700001,38,83.300003,94.305588,76.45974,0,6001,0,94606,.028999999,9.8058844,.97799999,0,438.68698,112.9,199.35001,1.5650001,18,.34999999,55.07,6.7199998,110.41,1775.9102,53.110001,96.940002,5.9499998,10.06,28.1,24.6,50.299999,13.6,16.299999,Alameda ,3796,5.4499998,80.010002,14.54,23.6,18.49,13.83,0,41.970001,2.1099999
6001,6001406100,6001406100,Coronary heart disease among adults aged >=18 years,5.0999999,11.7,4.0999999,17.1,27.5,15.8,29.6,36.799999,80.599998,86.189369,76.699669,0,6001,0,94601,.028999999,9.2377224,.89099997,0,423.30099,67.599998,287.64999,1.345,17,2.5,59.459999,7.2600002,110.41,1806.6772,71.690002,114.19,5.25,12.56,34.400002,21.1,51.799999,6.9000001,29.799999,Alameda ,4733,10.61,77.940002,11.45,57.240002,14.85,8.9200001,0,18,.99000001
6001,6001406201,6001406201,Coronary heart disease among adults aged >=18 years,4.5,11.5,3.4000001,16.799999,27.1,14.8,31.1,38.599998,80.699997,88.764503,79.002075,0,6001,0,94601,.028999999,9.2531967,.537,0,432.23102,17.200001,66.099998,.16,11,0,43.720001,5.3400002,110.41,323.62369,90.540001,123.1,6.3499999,13.56,37.200001,19.6,56.900002,8.1999998,30.799999,Alameda ,4995,15.98,77.879997,6.1500001,41.459999,5.29,21.139999,.16,28.870001,3.0799999
6001,6001406202,6001406202,Coronary heart disease among adults aged >=18 years,5.4000001,12.4,3.9000001,16.4,29,15.2,31.700001,37.700001,81.699997,79.8022,74.433655,0,6001,0,94601,.028999999,9.2531967,.35100001,0,426.17767,12.85,81.800003,.13500001,11,.1,43.959999,5.3699999,110.41,622.96692,88.639999,129.22,4.8099999,14.25,33.599998,33.200001,55.299999,5.5999999,29.700001,Alameda ,4817,15.8,74.82,9.3800001,59.889999,9.5100002,14.2,2.0999999,12.52,1.79
6001,6001406300,6001406300,Coronary heart disease among adults aged >=18 years,5.3000002,12.8,4.4000001,15.7,25.5,13.4,29.799999,38.900002,82.5,94.481033,77.244095,0,6001,0,94601,.028999999,9.3288355,.138,0,439.40665,.89999998,31.5,.125,11,0,34.799999,4.25,110.41,402.07941,87.540001,129.22,4.0100002,14.25,28.6,26.299999,43.700001,8.6999998,21.9,Alameda ,4383,15.08,76.75,8.1700001,33.77,12.62,26.49,.43000001,24.209999,2.49
6001,6001406400,6001406400,Coronary heart disease among adults aged >=18 years,8.1999998,14.5,8.6999998,10.8,21.4,10.8,25.700001,33.299999,90.400002,96.984062,80.559258,0,6001,0,94602,.028999999,9.2093296,.18099999,0,454.50433,0,18.25,.13500001,11,0,39.07,4.77,110.41,1755.7419,79.220001,77.519997,6.3400002,8.7600002,12.8,8.6000004,40.700001,6.8000002,20,Alameda ,2545,13.95,63.849998,22.200001,21.450001,31.469999,20.67,.2,19.610001,6.5999999
6001,6001406500,6001406500,Coronary heart disease among adults aged >=18 years,5,12.1,4.0999999,16,25.6,14.3,29.5,38.299999,82.5,94.48967,84.656654,0,6001,0,94601,.028999999,9.2093296,.19400001,0,437.72934,.89999998,49.599998,.125,11,.1,37.759998,4.6100001,110.41,636.21375,84.860001,96.019997,6.3000002,10.71,26.9,15.8,50,9.1000004,33.5,Alameda ,6586,13.45,77.239998,9.3100004,50.470001,11.69,16.469999,0,16.82,4.54
6001,6001406601,6001406601,Coronary heart disease among adults aged >=18 years,5.4000001,13.2,4.5999999,17,25.4,12.9,29.299999,38.900002,84.699997,90.224289,89.661118,0,6001,0,94602,.028999999,9.1247482,.237,0,452.129,0,38.25,.059999999,1,0,35.779999,4.3699999,110.41,1994.9874,83.510002,63,4.8499999,7.6799998,26.4,17.299999,46.099998,6.6999998,23.9,Alameda ,4955,13.3,76.830002,9.8699999,35.599998,14.89,20.02,.16,21.98,7.3499999
6001,6001406602,6001406602,Coronary heart disease among adults aged >=18 years,4.0999999,10.5,4.3000002,14.2,20.5,14.9,24.799999,37.200001,85.199997,91.973518,82.422295,0,6001,0,94602,.028999999,9.2093296,.234,0,458.72766,0,28.75,.1,1,0,34.939999,4.27,110.41,1498.5024,80.150002,73.440002,4.1300001,8.9799995,22.700001,13.1,45.5,7.4000001,25.200001,Alameda ,2698,12.12,75.760002,12.12,28.280001,12.6,16.42,1.5599999,36.25,4.8899999
6001,6001406700,6001406700,Coronary heart disease among adults aged >=18 years,4.8000002,9.1999998,6.8000002,10.9,15,15,18.299999,31.9,89.400002,97.634796,90.552765,0,6001,0,94602,.028999999,9.0776587,.17,0,466.95398,0,22.25,.1,1,0,25.719999,3.1400001,110.41,453.90585,54.619999,64.779999,3.3299999,7.9699998,12.2,5.3000002,19.799999,1.8,11,Alameda ,5159,9.79,67.589996,22.620001,13.82,45.130001,14.5,.66000003,20.530001,5.3699999
6001,6001406800,6001406800,Coronary heart disease among adults aged >=18 years,4.3000002,9,6,10.6,14.4,15.1,18.200001,32.799999,89.800003,99.28981,90.344826,0,6001,0,94602,.028999999,9.0008812,.24699999,0,454.535,0,16.25,.075000003,0,0,28.27,3.45,110.41,777.03149,67,60.549999,3.45,7.73,11.8,5.5999999,16.700001,7,11.2,Alameda ,3611,14.07,68.849998,17.09,25.309999,33.119999,11.16,.44,21.07,8.8900003
6001,6001406900,6001406900,Coronary heart disease among adults aged >=18 years,4.0999999,8.8000002,6,9.5,13.2,15,17.200001,33.299999,90.300003,96.456993,93.16523,0,6001,0,94619,.030999999,8.9679003,.207,0,447.06232,0,11.35,.2,0,0,30.26,3.6900001,110.41,973.80536,71.25,84.43,6.9899998,11.1,4,7.4000001,19.200001,6.5999999,9.5,Alameda ,3608,11.83,70.57,17.6,10.2,47.029999,18.57,.41999999,16.77,7.0100002
6001,6001407000,6001407000,Coronary heart disease among adults aged >=18 years,5,11.8,4.8000002,15.3,22.799999,13.8,27.1,39,85.099998,86.070793,80.5411,0,6001,0,94619,.028999999,9.0547552,.234,0,441.33667,0,33,.1,1,0,35.150002,4.29,110.41,1584.4553,80.93,65.129997,7.6500001,8.3000002,25.4,20.799999,37.599998,4.6999998,30.6,Alameda ,5869,12.57,73.330002,14.09,29.950001,13.12,21.030001,1.16,24.76,9.9799995
6001,6001407101,6001407101,Coronary heart disease among adults aged >=18 years,5.5,13,4,17.6,29.700001,14.5,32.5,38,81.400002,83.587494,70.509125,0,6001,0,94601,.028999999,9.1374702,.14399999,0,431.00967,.1,31.4,.07,11,.1,32.84,4.0100002,110.41,348.90652,83.199997,129.22,5.1500001,14.25,40,22.799999,50.700001,4.6999998,20.5,Alameda ,3821,14.81,75.610001,9.5799999,54.23,4.9200001,13.98,.20999999,25.02,1.65
6001,6001407102,6001407102,Coronary heart disease among adults aged >=18 years,5,12.3,4.4000001,15.2,25.299999,14.6,28.4,36.799999,83,90.45652,80.123268,0,6001,0,94601,.028999999,9.0119028,.191,0,426.37866,9.1000004,36.650002,.19499999,11,.44999999,40.049999,4.8899999,110.41,325.13019,89.360001,115.61,4.48,12.83,29.299999,20.6,42.200001,,22,Alameda ,4387,17.389999,72.830002,9.7799997,44.540001,9.9200001,26.049999,.38999999,13.93,5.1700001
6001,6001407200,6001407200,Coronary heart disease among adults aged >=18 years,5.1999998,11.8,4.1999998,15.3,28.9,15.7,31.200001,36.400002,82.5,88.551842,67.343582,0,6001,0,94601,.028999999,9.1095934,.56300002,0,421.62234,22.4,98.550003,.36000001,11,.44999999,47.939999,5.8499999,110.41,500.24969,88.660004,129.22,5.0500002,14.25,42.299999,21.5,55.900002,11.5,26.6,Alameda ,6985,11.71,79.300003,8.9899998,64.980003,9.5500002,8.4499998,.20999999,13.9,2.9100001
6001,6001407300,6001407300,Coronary heart disease among adults aged >=18 years,4.5999999,10.8,3.7,16.799999,26.9,17.299999,29.299999,37.400002,80.800003,80.048759,88.005997,0,6001,0,94601,.028999999,9.0828648,.63300002,0,422.10233,68.949997,242.35001,1.4299999,16,14.2,62.310001,7.6100001,110.41,1658.4193,87.190002,113.3,7.3499999,12.41,37.900002,12.9,50.099998,11,35.5,Alameda ,2420,6.2800002,87.480003,6.2399998,63.720001,11.82,10.99,.12,10.25,3.0999999
6001,6001407400,6001407400,Coronary heart disease among adults aged >=18 years,4.6999998,11.9,3.7,16.9,28.9,16.200001,31.299999,37.900002,80.800003,90.676544,76.485786,0,6001,0,94601,.028999999,8.9246454,.39500001,0,417.52167,25.1,70.550003,.33000001,10,1.6,47.860001,5.8400002,110.41,365.53851,93.599998,129.22,3.99,14.25,39.200001,19.9,54.099998,13.3,26.1,Alameda ,4531,16.290001,75.860001,7.8600001,70.120003,1.77,18.16,0,7.46,2.49
6001,6001407500,6001407500,Coronary heart disease among adults aged >=18 years,6,14.2,4.3000002,18.9,31.9,14.3,33.400002,41.400002,82.099998,90.100433,70.787399,0,6001,0,94621,.030999999,8.8313437,.37099999,0,421.97067,6.5,36.5,.064999998,10,1.35,42.349998,5.1700001,110.41,571.68481,94.150002,115.64,7.2399998,12.18,39.599998,18.1,69.199997,13.1,30.299999,Alameda ,4299,13.63,77.620003,8.75,55.040001,4.1599998,29.01,.090000004,6.5900002,5.1199999
6001,6001407600,6001407600,Coronary heart disease among adults aged >=18 years,4.3000002,10.7,4.6999998,13.5,20.299999,16.1,23.299999,37.700001,86.099998,89.347023,94.080673,0,6001,0,94601,.028999999,8.9552746,.28099999,0,425.29932,9,33.549999,.20999999,10,.75,41.240002,5.0300002,110.41,311.12848,80.900002,114.74,5.0900002,12.94,22.299999,,25.6,3.7,20.200001,Alameda ,6327,11.27,80.089996,8.6499996,32.009998,16.75,39.07,0,8.3100004,3.8599999
6001,6001407700,6001407700,Coronary heart disease among adults aged >=18 years,4.4000001,10.7,6.1999998,10.8,15.8,15.3,18.799999,35.299999,90.900002,96.658821,92.439026,0,6001,0,94619,.030999999,8.8313437,.226,0,429.88965,0,10.8,.059999999,0,.2,24.719999,3.02,110.41,282.6156,69.519997,83.449997,7.8400002,9.3599997,8,1.2,17,3.2,21.299999,Alameda ,4122,11.67,71.980003,16.35,16.209999,30.01,42.939999,0,5.4099998,5.4299998
6001,6001407800,6001407800,Coronary heart disease among adults aged >=18 years,3.3,7.5999999,4.4000001,10.4,13.9,17.5,17.799999,34.299999,85.699997,97.073883,84.485191,0,6001,0,94613,.030999999,8.858057,.38600001,0,437.20734,0,16.9,.1,0,0,33.740002,4.1199999,110.41,1821.9735,72.5,60.349998,3.73,7.48,12.4,5.3000002,18.299999,10.7,16.299999,Alameda ,2728,9.6800003,79.440002,10.89,19.83,31.16,23.639999,0,20.27,5.0999999
6001,6001407900,6001407900,Coronary heart disease among adults aged >=18 years,3.9000001,8.3000002,6.0999999,8.6000004,12.1,16.1,15.5,32.5,90.5,93.414459,95.615517,0,6001,0,94619,.030999999,8.9679003,.31799999,0,443.34598,0,12.8,.2,0,0,33.709999,4.1199999,110.41,1673.5281,70.290001,84.43,2.8599999,11.1,4.9000001,6.5999999,13.8,1.8,11.7,Alameda ,2873,16.92,66.790001,16.290001,8.3900003,49.700001,18.450001,0,15.63,7.8299999
6001,6001408000,6001408000,Coronary heart disease among adults aged >=18 years,4.4000001,7.8000002,7,7.9000001,11.3,16,15,29.700001,90,98.974174,96.615089,0,6001,0,94619,.030999999,8.8457594,.17399999,0,453.98666,0,2.5999999,.1,0,0,19.719999,2.4100001,198.88,548.6532,36.84,46.16,3.4000001,5.8499999,4.5999999,1.3,7.3000002,4.6999998,7.1999998,Alameda ,2700,6.1900001,74.040001,19.780001,12.48,54.669998,9.2600002,.44,18.549999,4.5900002
6001,6001408100,6001408100,Coronary heart disease among adults aged >=18 years,4.5,9.3000002,7,8.3000002,12.3,14.9,15.7,31.6,91.900002,99.396614,95.776718,0,6001,0,94619,.030999999,8.6602325,.141,.15000001,434.18634,1.1,8,.175,1,0,28.709999,3.51,279.57999,1263.9575,22.799999,86.330002,4.73,9.1400003,4.8000002,1.4,12.2,5.4000001,11.3,Alameda ,6320,8.5299997,68.660004,22.82,10.06,40.049999,23.83,0,20.360001,5.6999998
6001,6001408200,6001408200,Coronary heart disease among adults aged >=18 years,4.5999999,11,5.3000002,13,18.700001,15.5,21.700001,37.799999,88.099998,92.981689,85.478722,0,6001,0,94605,.032000002,8.7425871,.164,0,437.41299,0,16.1,.125,0,0,26.360001,3.22,110.41,436.51831,77.919998,187.34,7.4200001,17.68,8.6999998,1,31.6,7.1999998,23.299999,Alameda ,4570,9.3400002,79.43,11.23,15.6,18.25,51.419998,.76999998,5.8699999,8.1000004
6001,6001408300,6001408300,Coronary heart disease among adults aged >=18 years,4.8000002,10.9,5.8000002,13.6,19.1,15.7,21.9,35.700001,88.699997,90.371414,85.53949,0,6001,0,94605,.032000002,8.6706314,.228,0,436.12067,2.75,10.65,.25,0,0,35.790001,4.3699999,110.41,2230.5535,77.629997,187.34,6.0900002,17.68,17.1,5.8000002,25.700001,12.5,12.2,Alameda ,5047,11.55,77.43,11.02,21.93,22.51,37.189999,.12,12.88,5.3699999
6001,6001408400,6001408400,Coronary heart disease among adults aged >=18 years,5.0999999,13.2,4.5,16.700001,26,15.2,28.6,41.5,85.199997,93.339447,67.485184,0,6001,0,94605,.032000002,8.6765575,.098999999,0,440.85699,0,26.5,.13,0,0,26.1,3.1900001,110.41,389.25436,87.330002,187.34,8.0799999,17.68,19,11.1,44.5,,35.5,Alameda ,3201,12.4,78.010002,9.5900002,37.799999,7.4400001,50.299999,0,1.87,2.5899999
6001,6001408500,6001408500,Coronary heart disease among adults aged >=18 years,5,12.4,4.5,16.5,27,15.8,29.200001,39.700001,83.699997,85.028496,67.373672,0,6001,0,94621,.032000002,8.5002203,.167,0,449.56601,3.7,30.299999,.22499999,0,.40000001,32.790001,4,110.41,533.11493,90.18,155.95,6.1300001,16.35,35.799999,15.5,43.299999,4.5999999,31.700001,Alameda ,5977,20.280001,72.660004,7.0599999,53.610001,2.4100001,36.82,.02,4.0999999,3.05
6001,6001408600,6001408600,Coronary heart disease among adults aged >=18 years,5.9000001,14.5,4.9000001,17.1,29.4,14.3,31.1,40.599998,85.400002,82.618477,84.598457,0,6001,0,94605,.032000002,8.6594467,.154,0,440.90601,2.7,47.349998,.15000001,0,.80000001,33,4.0300002,110.41,475.35172,96.330002,157.3,8.8299999,15.91,35.299999,8.3999996,45.400002,6.5999999,44.099998,Alameda ,7096,21.1,70.449997,8.46,52.349998,3.3099999,35.189999,.27000001,4.2600002,4.6199999
6001,6001408700,6001408700,Coronary heart disease among adults aged >=18 years,5,12.5,4.5999999,15.4,25.200001,15.3,28.200001,38.900002,84.800003,89.840637,87.281517,0,6001,0,94605,.030999999,8.7646065,.27000001,0,429.47833,3.5,53.549999,.059999999,0,1.35,34.029999,4.1599998,110.41,354.94879,90.32,156.69,6.0999999,15.71,24.4,8.6999998,43.799999,6.8000002,29.700001,Alameda ,7909,14.49,73.230003,12.28,45.080002,8.3800001,41.880001,0,2.29,2.3800001
6001,6001408800,6001408800,Coronary heart disease among adults aged >=18 years,6.5,15.8,4.0999999,22.1,37.099998,13.3,38.5,42.400002,79.599998,91.588646,70.766319,0,6001,0,94621,.030999999,8.8342953,.32100001,0,673.34399,35.599998,96.75,.70499998,11,8.25,55.509998,6.7800002,110.41,722.3797,93.489998,194.39999,8.9499998,21.040001,43,6.1999998,65.099998,8.6999998,23.299999,Alameda ,7149,20.74,70.260002,8.9899998,46.639999,5.4099998,38.02,0,9.3599997,.56999999
6001,6001408900,6001408900,Coronary heart disease among adults aged >=18 years,5.5,13,4.5,17,29.6,15.7,31.5,39.299999,81.699997,80.601089,63.815144,0,6001,0,94621,.032000002,8.6045847,.30599999,0,1011.0813,56.900002,60.799999,1.605,1,3,49.240002,6.0100002,110.41,668.70813,85.93,194.39999,6.1999998,21.040001,38.799999,8.3999996,53.299999,6.8000002,32.099998,Alameda ,3546,16.02,75.209999,8.7700005,65.93,4.9400001,21.4,0,5.5599999,2.1700001
6001,6001409000,6001409000,Coronary heart disease among adults aged >=18 years,5.5,13.3,4.5,16.700001,28.200001,15.1,30.799999,39.5,85.099998,89.402863,84.056602,0,6001,0,94621,.030999999,8.7099571,.56199998,0,626.42297,44.799999,105.05,2.75,15,5.8000002,61.09,7.46,110.41,1717.3115,90.230003,173.63,8.29,15.26,31,13.7,44.700001,7.3000002,23,Alameda ,4687,18.33,72.970001,8.6999998,53.529999,2.01,34.950001,0,4.8499999,4.6700001
6001,6001409100,6001409100,Coronary heart disease among adults aged >=18 years,5.0999999,12.8,4.6999998,15.8,26.6,15.7,29.299999,39.099998,84.400002,93.015747,73.134331,0,6001,0,94603,.032000002,8.4991417,.62900001,0,590.12598,38.700001,16.700001,.235,11,1.5,53.34,6.5100002,110.41,3835.0405,93.870003,226.34,6.77,19.110001,34.400002,,43.799999,6.1999998,34.200001,Alameda ,2490,13.82,77.669998,8.5100002,59.240002,1.97,27.870001,.72000003,4.3800001,5.8200002
6001,6001409200,6001409200,Coronary heart disease among adults aged >=18 years,4.9000001,12.5,4.4000001,16.6,27.200001,15.5,30,39.5,83.699997,92.504257,82.534927,0,6001,0,94603,.032000002,8.4991417,.235,0,611.84631,56.25,11,.185,11,1,49.150002,6,110.41,4269.7627,84.910004,124.83,8.1099997,11.93,37.400002,10.5,43.099998,5.0999999,22.799999,Alameda ,3672,12.25,80.169998,7.5700002,57.029999,2.53,30.959999,0,6.54,2.9400001
6001,6001409300,6001409300,Coronary heart disease among adults aged >=18 years,5.5,13.3,4.4000001,16.6,29.1,15.4,31.299999,38.700001,82.5,91.240021,72.564735,0,6001,0,94603,.032000002,8.1151428,.18099999,0,507.26932,52,38.25,.145,2,1,39.630001,4.8400002,110.41,625.63824,90.019997,208.36,3.1199999,17.84,34,13.3,56.099998,9.6000004,25.700001,Alameda ,5303,17.01,72.940002,10.05,65.169998,4.79,24.610001,0,3.3,2.1300001
6001,6001409400,6001409400,Coronary heart disease among adults aged >=18 years,5.3000002,13.2,3.5999999,19.9,34.400002,15.1,36,39.599998,78.800003,83.232834,75.02034,0,6001,0,94603,.032000002,8.4060087,.35800001,0,525.19299,31.9,51.299999,2.1849999,1,2,47.310001,5.7800002,110.41,670.89655,91.379997,186.24001,6.8400002,16.26,44.900002,18,56.5,5.3000002,31.5,Alameda ,4780,17.299999,76.209999,6.4899998,69.599998,4.52,15.23,0,9.5799999,1.0700001
6001,6001409500,6001409500,Coronary heart disease among adults aged >=18 years,5.1999998,12.8,3.7,18.299999,31.799999,15.9,33.5,39.799999,80.900002,87.670883,70.391594,0,6001,0,94621,.032000002,8.5046177,.57800001,0,623.02734,38.549999,50.349998,2.4749999,1,2.3,47.560001,5.8099999,110.41,399.19034,92.559998,194.39999,7.3699999,21.040001,42.400002,14.7,60.099998,6.6999998,32.799999,Alameda ,4128,18.1,73.690002,8.21,64.870003,4.1900001,25,.12,3.6800001,2.1300001
6001,6001409600,6001409600,Coronary heart disease among adults aged >=18 years,4.5999999,11.8,4,17,28.200001,16.4,30.4,39.400002,82.099998,84.724342,67.648987,0,6001,0,94621,.032000002,8.2850151,.163,0,462.21298,2.5999999,21.6,.16,0,.5,29.709999,3.6300001,110.41,296.71933,88.580002,172.73,8.1599998,17.49,40,14.5,52.599998,8.1999998,22.6,Alameda ,4978,13.46,78.75,7.79,57.009998,3.1900001,32.599998,.22,5.4000001,1.5700001
6001,6001409700,6001409700,Coronary heart disease among adults aged >=18 years,4.9000001,12.6,4.3000002,17.799999,27.299999,15.4,30,41.099998,84.099998,88.709366,73.112579,0,6001,0,94605,.032000002,8.5456638,.075000003,0,447.38599,.89999998,14,.045000002,0,.2,22.959999,2.8,110.41,238.78983,82.300003,141.17999,8.29,13.03,31.1,3.2,49.400002,6.3000002,26.299999,Alameda ,4991,16.83,76,7.1700001,57.700001,3.55,32.02,0,2.22,4.5100002
6001,6001409800,6001409800,Coronary heart disease among adults aged >=18 years,5.5999999,13.4,6.4000001,13.2,20.799999,13.9,23.4,37.799999,89.900002,94.879341,84.318764,0,6001,0,94605,.032000002,8.5283794,.142,0,434.72934,13.25,10.6,.25,0,0,35.830002,4.3800001,110.41,1787.4174,73.690002,187.17,9.2799997,17.66,12,1.1,29.1,6.6999998,14.2,Alameda ,3516,10.49,74.800003,14.7,12.51,20.389999,55.290001,.28,4.27,7.25
6001,6001409900,6001409900,Coronary heart disease among adults aged >=18 years,5.5999999,11.9,7.9000001,8.8000002,15.1,13.5,17.6,33.200001,92.900002,98.780487,95.717346,0,6001,0,94605,.033,8.5493469,.035999998,0,422.38034,11,1,.175,5,4,33.790001,4.1300001,110.41,1446.3054,51.439999,172.39,8.9200001,16.370001,5.6999998,2.2,12,3.0999999,9.5,Alameda ,3642,12.05,65.949997,21.99,8.1000004,28.719999,47.09,0,7.2800002,8.8100004
6001,6001410000,6001410000,Coronary heart disease among adults aged >=18 years,5.0999999,10.7,7.6999998,8.6000004,13.8,14.7,16.799999,33,92.199997,99.612862,83.208023,0,6001,0,94605,.033,8.5091553,.064000003,0,426.034,.89999998,28.5,.17,7,4,37.490002,4.5799999,110.41,1791.8083,51.73,155.27,7.0999999,15.01,3.3,0,9.1000004,7.5,8.8000002,Alameda ,3242,10.83,64.470001,24.709999,9.25,28.84,40.130001,.25,5.7600002,15.76
